username,city,country,gender,year_of_birth,level_of_education,body,polarity,subjectivity,course_id,Certificate_Delivered
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Avez vous essayé ce qui était initialement présent dans le code:

    String host = ""api.openweathermap.org"";
    const int httpPort = 80;
    String uri = ""/data/2.5/weather?q=Paris,fr&appid=ca2a1cedfa72c675d7db111690827503"";

Cordialement,

",0.0,0.0,MinesTelecom/04018/session01,Y
Fsan1,Paris ,FR,m,1957,m,"Bonjour,
c'est le COM3 qui m'est proposé par IDE.
Ce port est en constante communication dès que
je connecte le nodemcu ....
merci pour ta suggestion 
 ",0.0,0.0,MinesTelecom/04018/session01,Y
Fsan1,Paris ,FR,m,1957,m,"Bonjour,
c'est le COM3 qui m'est proposé par IDE.
Ce port est en constante communication dès que
je connecte le nodemcu ....
merci pour ta suggestion 
 ",0.0,0.0,MinesTelecom/04018/session01,N
stiphaen,None,FR,f,1977,jhs,"> LED bleue constamment allumée

ça l'air de confirmer que le port est constamment occupé. Bizarre.
",0.4,0.6,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"@ ThierryBlin : juste un truc. Quand tu postes du code, il faut vraiment faire attention à la mise en forme parce-que là c'est franchement illisible. Je ne sais pas comment font les autres pour arriver à lire ça mais moi je ne peux pas. 

Surtout que 

    #include

 

si il n'est pas mis en forme comme code c'est interprété sur le forum comme un titre.
(en markdown le # permet de créer des titres) 

Sur ce il est toujours possible d'éditer ton post. (il faut cliquer sur le bouton ""3 petits points"" à droite, puis sur le lien ""Éditer"" )

voilà. Désolé pour le petit HS. 
",0.0,1.0,MinesTelecom/04018/session01,Y
JMVedrine,None,FR,m,1954,m,"Bonjour,
Je ne connais rien à l'impression 3D donc j'ai contacté quelqu'un pour les imprimer sur 3D Hubs. 

Le truc marrant c'est qu'près discussion avec lui il s'est révélé qu'il est étudiant (en Génie mécanique donc à priori il a fait de l'impression 3D pendant ses études) dans le même IUT où je suis prof dans un autre département (d'une matière qui n'a rien à voir avec l'électronique ni la conception 3D ;-) )
Il a imprimé les pièces sur une Up mini avec le soft livré avec et ne me signale aucun problème, à l'examen les pièces lui semblent correctes (et là aussi on peut supposer qu'il connait les logiciels de 3D puisqu'il en a bouffé pendant 2 ans pendant ses cours !), il doit me les livrer en fin de semaine car je suis absent pour le moment.

Donc cette histoire de manifold ne semble pas un problème avec tous les softs et apparemment pas ni avec le soft que Maxime le concepteur a utilisé sur son Ultimaker ni avec le soft de la Up mini.",0.14375,0.5125,MinesTelecom/04018/session01,Y
JMVedrine,None,FR,m,1954,m,"Bonjour,
Je ne connais rien à l'impression 3D donc j'ai contacté quelqu'un pour les imprimer sur 3D Hubs. 

Le truc marrant c'est qu'près discussion avec lui il s'est révélé qu'il est étudiant (en Génie mécanique donc à priori il a fait de l'impression 3D pendant ses études) dans le même IUT où je suis prof dans un autre département (d'une matière qui n'a rien à voir avec l'électronique ni la conception 3D ;-) )
Il a imprimé les pièces sur une Up mini avec le soft livré avec et ne me signale aucun problème, à l'examen les pièces lui semblent correctes (et là aussi on peut supposer qu'il connait les logiciels de 3D puisqu'il en a bouffé pendant 2 ans pendant ses cours !), il doit me les livrer en fin de semaine car je suis absent pour le moment.

Donc cette histoire de manifold ne semble pas un problème avec tous les softs et apparemment pas ni avec le soft que Maxime le concepteur a utilisé sur son Ultimaker ni avec le soft de la Up mini.",0.14375,0.5125,MinesTelecom/04018/session01,N
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Quelle est la version de votre environnement de développement ?

Cordialement,
",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

je ne sais pas si votre module USB<-->Série envoie le bon voltage pour le port série.
Avez vous essayé me mettre un pont diviseur de tension ?

Cordialement,",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"@Steve :-D

Bien vu le coup du chapeau, ça doit t'aller comme un gant, mais Est-ce que ça a résolu tes problèmes de chien de garde qui montre les crocs de temps en temps ?

Cordialement,

PS: J'espère que tu n'as pas construit une cage de Faraday autour de ton ESP, ça pourrait expliquer pourquoi tu as du mal à te connecter ;-)",0.625,1.0,MinesTelecom/04018/session01,Y
la_astier,LIMOGES,FR,m,1980,m,"Merci pour vos réponses à tous, je pige mieux le truc.
Bonne continuation",0.0,0.0,MinesTelecom/04018/session01,Y
la_astier,LIMOGES,FR,m,1980,m,"Merci pour vos réponses à tous, je pige mieux le truc.
Bonne continuation",0.0,0.0,MinesTelecom/04018/session01,N
edgoncalves,MONTCENIS,FR,m,1970,hs,"**EDIT : date reportée au 29 mai 23h - UN GRAND MERCI à l'équipe pédagogique !** 

Je sollicite un délai supplémentaire pour terminer le TP2.
J'ai perdu beaucoup de temps sur le simulation de mon code et je suis loin d'avoir terminé.
Impossible de terminer pour le 26/05 à 13h00 !!!
Je suis un peu déçu par la difficulté supplémentaire et inutile engendrée par l'utilisation du simulateur.

Est-il possible de décaler au dimanche 29/05 à 23h00 la remise des résultats du TP2 ?

Je vous remercie pour votre aide.

Cordialement,

Edouardo",-0.125,1.0,MinesTelecom/04018/session01,Y
edgoncalves,MONTCENIS,FR,m,1970,hs,"**EDIT : date reportée au 29 mai 23h - UN GRAND MERCI à l'équipe pédagogique !** 

Je sollicite un délai supplémentaire pour terminer le TP2.
J'ai perdu beaucoup de temps sur le simulation de mon code et je suis loin d'avoir terminé.
Impossible de terminer pour le 26/05 à 13h00 !!!
Je suis un peu déçu par la difficulté supplémentaire et inutile engendrée par l'utilisation du simulateur.

Est-il possible de décaler au dimanche 29/05 à 23h00 la remise des résultats du TP2 ?

Je vous remercie pour votre aide.

Cordialement,

Edouardo",-0.125,1.0,MinesTelecom/04018/session01,N
R_Chainard,Caen,FR,m,1992,m,Du deux en un on va dire..,0.0,0.0,MinesTelecom/04018/session01,N
R_Chainard,Caen,FR,m,1992,m,Du deux en un on va dire..,0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"> Est-ce que, quand on fait un copier/coller, l'indentation est conservée ?

Non. 

(Déjà signalé. Voir : wiki -> FAQ du forum)

Edit :

@anonyme  : si tu ne met pas en forme ton code, ce que tu voulais dire risque de ne pas être du tout compris. Or ça tombe bien je viens de rédiger un tuto la dessus => https://www.fun-mooc.fr/courses/MinesTelecom/04018/session01/wiki/MinesTelecom.04018.session01/tutoriel-comment-bien-poster-son-code-sur-le-forum/",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Peux tu accéder à l'interface administrateur de la box ""Orange"" et vérifier que le SSID, la clé WiFi, l'adresse IP et le masque réseau sont ce que tu attendais ?

Cordialement,",0.0,0.0,MinesTelecom/04018/session01,Y
JMVedrine,None,FR,m,1954,m,"Bonjour,

Comme déjà signalé dans un autre message, les enseignants de ce MOOC n'ont pas la main sur les possibilités de la plateforme FUN, ils ne font que l'utiliser.

Donc ils ne peuvent pas faire en sorte que nous ne recevions que des travaux de gens qui ont la même configuration que nous à corriger.

A nous de gérer cela au mieux quand nous corrigeons.

Si ceux qui utilisent le simulateur mettent un lien vers leur montage dans les commentaires, au moins dans ce sens là il n'y a pas de problème si le correcteur utilise un NodeMCU.

Dans l'autre sens c'est bien sûr un peu plus dur mais la toute première chose à faire est de s'assurer dans l'IDE Arduino que le programme compile.
Ensuite vous constaterez en lisant le code d'un autre, une loi bien établie : c'est plus facile de voir les erreurs des autres que les siennes ;o)
",-0.0944444,0.511111,MinesTelecom/04018/session01,Y
JMVedrine,None,FR,m,1954,m,"Bonjour,

Comme déjà signalé dans un autre message, les enseignants de ce MOOC n'ont pas la main sur les possibilités de la plateforme FUN, ils ne font que l'utiliser.

Donc ils ne peuvent pas faire en sorte que nous ne recevions que des travaux de gens qui ont la même configuration que nous à corriger.

A nous de gérer cela au mieux quand nous corrigeons.

Si ceux qui utilisent le simulateur mettent un lien vers leur montage dans les commentaires, au moins dans ce sens là il n'y a pas de problème si le correcteur utilise un NodeMCU.

Dans l'autre sens c'est bien sûr un peu plus dur mais la toute première chose à faire est de s'assurer dans l'IDE Arduino que le programme compile.
Ensuite vous constaterez en lisant le code d'un autre, une loi bien établie : c'est plus facile de voir les erreurs des autres que les siennes ;o)
",-0.0944444,0.511111,MinesTelecom/04018/session01,N
ipvoice,oran,DZ,m,1981,p,oui : https://123d.circuits.io/circuits/2219825-mooc-2-tp-2,0.0,0.0,MinesTelecom/04018/session01,Y
ipvoice,oran,DZ,m,1981,p,oui : https://123d.circuits.io/circuits/2219825-mooc-2-tp-2,0.0,0.0,MinesTelecom/04018/session01,N
stiphaen,None,FR,f,1977,jhs,"jcw67 : +1 

De plus, même sans analyser le code, le nom de la variable utilisée pour la LED devrait mettre la puce à l'oreille. 

    const int errorLED = 11;


",0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Désolé, mais je trouve que c'est une très mauvaise idée. Le forum n'est clairement pas fait pour ça ! Surtout qu'on est plus de 7000 personnes à participer à ce MOOC

> Je suggère d'ouvrir sur le forum un sujet du genre ""Dialogue correcteur-corrigé"", sous lequel les correcteurs pourraient mettre des demandes d'explication ou des commentaires **dans un message dont le titre** serait par exemple ""demande à (username)""


Un message (= post) ne peut pas avoir de titre. Ou alors c'est un fil de discussion (= topic) 

Donc soit on créé un fil unique et là je vois mal comment on va pouvoir s'y retrouver dedans à plus de 7000 personnes. Soit on créé un fil de discussion par personne et donc...7000 fils discussions ! 

Édit : 

J'ai remarqué que  beaucoup de gens n'ont absolument pas compris comment fonctionne ce forum. Il faut dire aussi que ce dernier est tellement à chier au niveau de l'ergonomie qu'il ne faut pas s'attendre à ce que les gens sachent s'en servir correctement. (Surtout pour ceux qui ne sont pas habitués aux forums) 

D'ailleurs j'en parle sur [cette page][1] du wiki. 

Edit 2 : 

> Related to: Semaine 2 / Des questions sur le TP 2 ?

Topic pas du tout mis dans la bonne rubrique. Il aurait fallu le mettre dans ""général"". Ce n'est pas du tout une critique contre l'auteur de cette discussion, mais bien la preuve que beaucoup n'ont pas compris la ""logique"" de ce forum complètement foireux. 

Pour l'équipe pédagogique : Au fait, il y aurait pas moyen de virer les discussions qui s'affichent sous les modules de cours ? Je ne comprend pas l’intérêt de cette fonctionnalité car ça fout plus le bordel qu'autre chose. 



  [1]: https://www.fun-mooc.fr/courses/MinesTelecom/04018/session01/wiki/MinesTelecom.04018.session01/contribuer-au-mooc/",0.234375,0.7,MinesTelecom/04018/session01,Y
Max_C,Bangkok,TH,m,1971,m,"![Nelson][1]
Bonjour,

Je viens de faire imprimer Nelson: genial. Maintenant je me demmande,comment connecter la roue de Nelson avec le servomoteur? Le pignon du servomoteur est trop grand. De l'autre cote je me vois pas demonter le servo-moteur facilement.

Comment avez-vous fait?

",0.5,1.0,MinesTelecom/04018/session01,N
Max_C,Bangkok,TH,m,1971,m,"![Nelson][1]
Bonjour,

Je viens de faire imprimer Nelson: genial. Maintenant je me demmande,comment connecter la roue de Nelson avec le servomoteur? Le pignon du servomoteur est trop grand. De l'autre cote je me vois pas demonter le servo-moteur facilement.

Comment avez-vous fait?

",0.5,1.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"> Oui tu as raison ça risque d'être un peu le bordel.

Juste ""un peu"" tu crois ? ;-) 

Alors que la situation actuelle est que c'est déjà le bordel et ceci depuis le début du MOOC ! (quoi que pour le MOOC1 c'était bien pire !) 




",0.390625,1.0,MinesTelecom/04018/session01,Y
YacineB,grenoble,FR,m,1987,p,Est il possible d'avoir des informations supplémentaires sur la correction du quizz de la semaine 2. Je ne comprend pas réponse de la question 4...,0.0,1.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Sinon pour revenir au sujet principal (désolé au passage pour le petit HS), la seule solution est de faire une demande auprès des admins de FUN pour qu'ils améliorent le module d'évaluation par les pairs (En sachant bien sur que l'équipe pédagogique n'a aucun pouvoir la dessus)

Notamment ce que j'aimerais bien voir comme amélioration est : 

- de pouvoir soumettre un fichier (le correcteur devra le télécharger pour le consulter)
- de ne pas être limité en caractères pour les commentaires
- et effectivement, avoir une fonctionnalité qui permet de dialoguer
   avec les correcteurs (sans forcément lever l’anonymat)

L'idéal serait aussi que les personnes qui ne font pas correctement le travail de correction perdent des points (malus) . Par contre je ne vois pas comment faire pour mettre en place un tel système. 
",0.3,0.2,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Oui, mais moi je l'avais fait en version sous-titrée ;-)

Cordialement,",0.25,1.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Cette question a déjà posée une bonne dizaine de fois. Pensez à consulter la FAQ du forum (voir Wiki). 
",0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"> La mise en forme est possible dans le forum et le wiki, mais pas dans le formulaire de remise du TP :-)

Je ne parlais pas du formulaire du TP mais du post d' Anonyme qui est du coup incompréhensible à cause de l'absence de mise en forme. 

>  Je pense que Stiphaen a dû mettre la procédure sur le Wiki !

exact ;-) 
",0.196875,0.65,MinesTelecom/04018/session01,Y
ipvoice,oran,DZ,m,1981,p,"Merci SteveToulouse , la communication est établie.",0.0,0.0,MinesTelecom/04018/session01,Y
ipvoice,oran,DZ,m,1981,p,"Merci SteveToulouse , la communication est établie.",0.0,0.0,MinesTelecom/04018/session01,N
edgoncalves,MONTCENIS,FR,m,1970,hs,"C'est bien le problème, débuguer avec une LED c'est compliqué, je travaille la journée, je n'ai pas accès à mon Wifi personnel et donc je code le soir et je ne me vois pas (ni ma femme) passer la nuit pour rendre ce TP avant le 26/06 à 13h00. Reste le weekend si un délai supplémentaire est accordé et encore je ne suis pas sûr d'y arriver. 
C'est bien dommage car j'apprend beaucoup de chose avec ce MOOC mais dans la douleur. 

Edouardo",0.0,0.0,MinesTelecom/04018/session01,Y
edgoncalves,MONTCENIS,FR,m,1970,hs,"C'est bien le problème, débuguer avec une LED c'est compliqué, je travaille la journée, je n'ai pas accès à mon Wifi personnel et donc je code le soir et je ne me vois pas (ni ma femme) passer la nuit pour rendre ce TP avant le 26/06 à 13h00. Reste le weekend si un délai supplémentaire est accordé et encore je ne suis pas sûr d'y arriver. 
C'est bien dommage car j'apprend beaucoup de chose avec ce MOOC mais dans la douleur. 

Edouardo",0.0,0.0,MinesTelecom/04018/session01,N
stiphaen,None,FR,f,1977,jhs,"@ groomy : il y a aussi le fait que sans la mise en forme du code, tout espace en trop est supprimé. Du coup pas possible de faire une indentation. 
",0.0,1.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Je parierai davantage sur Glenn, j'ai des traces qui remontent vers Londres :-)

Cordialement,",0.5,1.0,MinesTelecom/04018/session01,Y
cmn34f,Béziers,FR,m,1975,m,"Bonjour,
Faisant partie de ceux qui galèrent un peu avec le simulateur et notamment les commandes AT, je me joins à ceux qui réclament un délai.
D'autant plus que mon temps libre est limité en semaine: j'ai surtout la possibilité de travailler sur les programmes le week-end (donc c'est compliqué avec une date limite le jeudi à 13h).
Merci d'avance de considérer nos requêtes.
Bien cordialement.",0.0,0.0,MinesTelecom/04018/session01,Y
